"","person","item","poly","dich","description","anger","male","do","other","scold","shout"
"1967",82,23,1,1,"want operator scold",21,0,1,0,1,0
"1968",82,24,0,0,"want operator shout",21,0,1,0,0,1
"1969",83,1,1,1,"do bus curse",25,0,0,1,0,0
"1970",83,2,0,0,"do bus scold",25,0,0,1,1,0
"1971",83,3,0,0,"do bus shout",25,0,0,1,0,1
"1972",83,4,2,1,"do train curse",25,0,0,1,0,0
"1973",83,5,0,0,"do train scold",25,0,0,1,1,0
"1974",83,6,0,0,"do train shout",25,0,0,1,0,1
"1975",83,7,0,0,"do store curse",25,0,0,0,0,0
"1976",83,8,2,1,"do store scold",25,0,0,0,1,0
"1977",83,9,0,0,"do store shout",25,0,0,0,0,1
"1978",83,10,2,1,"do operator curse",25,0,0,0,0,0
"1979",83,11,0,0,"do operator scold",25,0,0,0,1,0
"1980",83,12,0,0,"do operator shout",25,0,0,0,0,1
"1981",83,13,1,1,"want bus curse",25,0,1,1,0,0
"1982",83,14,0,0,"want bus scold",25,0,1,1,1,0
"1983",83,15,0,0,"want bus shout",25,0,1,1,0,1
"1984",83,16,1,1,"want train curse",25,0,1,1,0,0
"1985",83,17,1,1,"want train scold",25,0,1,1,1,0
"1986",83,18,0,0,"want train shout",25,0,1,1,0,1
"1987",83,19,1,1,"want store curse",25,0,1,0,0,0
"1988",83,20,1,1,"want store scold",25,0,1,0,1,0
"1989",83,21,0,0,"want store shout",25,0,1,0,0,1
"1990",83,22,0,0,"want operator curse",25,0,1,0,0,0
"1991",83,23,1,1,"want operator scold",25,0,1,0,1,0
"1992",83,24,0,0,"want operator shout",25,0,1,0,0,1
"1993",84,1,2,1,"do bus curse",19,0,0,1,0,0
"1994",84,2,0,0,"do bus scold",19,0,0,1,1,0
"1995",84,3,1,1,"do bus shout",19,0,0,1,0,1
"1996",84,4,1,1,"do train curse",19,0,0,1,0,0
"1997",84,5,0,0,"do train scold",19,0,0,1,1,0
"1998",84,6,0,0,"do train shout",19,0,0,1,0,1
"1999",84,7,1,1,"do store curse",19,0,0,0,0,0
"2000",84,8,0,0,"do store scold",19,0,0,0,1,0
"2001",84,9,0,0,"do store shout",19,0,0,0,0,1
"2002",84,10,1,1,"do operator curse",19,0,0,0,0,0
"2003",84,11,0,0,"do operator scold",19,0,0,0,1,0
"2004",84,12,0,0,"do operator shout",19,0,0,0,0,1
"2005",84,13,1,1,"want bus curse",19,0,1,1,0,0
"2006",84,14,0,0,"want bus scold",19,0,1,1,1,0
"2007",84,15,0,0,"want bus shout",19,0,1,1,0,1
"2008",84,16,0,0,"want train curse",19,0,1,1,0,0
"2009",84,17,0,0,"want train scold",19,0,1,1,1,0
"2010",84,18,0,0,"want train shout",19,0,1,1,0,1
"2011",84,19,0,0,"want store curse",19,0,1,0,0,0
"2012",84,20,0,0,"want store scold",19,0,1,0,1,0
"2013",84,21,0,0,"want store shout",19,0,1,0,0,1
"2014",84,22,1,1,"want operator curse",19,0,1,0,0,0
"2015",84,23,0,0,"want operator scold",19,0,1,0,1,0
"2016",84,24,0,0,"want operator shout",19,0,1,0,0,1
"2017",85,1,1,1,"do bus curse",26,0,0,1,0,0
"2018",85,2,2,1,"do bus scold",26,0,0,1,1,0
"2019",85,3,0,0,"do bus shout",26,0,0,1,0,1
"2020",85,4,1,1,"do train curse",26,0,0,1,0,0
"2021",85,5,1,1,"do train scold",26,0,0,1,1,0
"2022",85,6,0,0,"do train shout",26,0,0,1,0,1
"2023",85,7,0,0,"do store curse",26,0,0,0,0,0
"2024",85,8,0,0,"do store scold",26,0,0,0,1,0
"2025",85,9,0,0,"do store shout",26,0,0,0,0,1
"2026",85,10,1,1,"do operator curse",26,0,0,0,0,0
"2027",85,11,1,1,"do operator scold",26,0,0,0,1,0
"2028",85,12,1,1,"do operator shout",26,0,0,0,0,1
"2029",85,13,1,1,"want bus curse",26,0,1,1,0,0
"2030",85,14,1,1,"want bus scold",26,0,1,1,1,0
"2031",85,15,1,1,"want bus shout",26,0,1,1,0,1
"2032",85,16,0,0,"want train curse",26,0,1,1,0,0
"2033",85,17,1,1,"want train scold",26,0,1,1,1,0
"2034",85,18,1,1,"want train shout",26,0,1,1,0,1
"2035",85,19,0,0,"want store curse",26,0,1,0,0,0
"2036",85,20,0,0,"want store scold",26,0,1,0,1,0
"2037",85,21,0,0,"want store shout",26,0,1,0,0,1
"2038",85,22,1,1,"want operator curse",26,0,1,0,0,0
"2039",85,23,1,1,"want operator scold",26,0,1,0,1,0
"2040",85,24,1,1,"want operator shout",26,0,1,0,0,1
"2041",86,1,0,0,"do bus curse",18,0,0,1,0,0
"2042",86,2,0,0,"do bus scold",18,0,0,1,1,0
"2043",86,3,0,0,"do bus shout",18,0,0,1,0,1
"2044",86,4,1,1,"do train curse",18,0,0,1,0,0
"2045",86,5,0,0,"do train scold",18,0,0,1,1,0
"2046",86,6,0,0,"do train shout",18,0,0,1,0,1
"2047",86,7,0,0,"do store curse",18,0,0,0,0,0
"2048",86,8,0,0,"do store scold",18,0,0,0,1,0
"2049",86,9,0,0,"do store shout",18,0,0,0,0,1
"2050",86,10,1,1,"do operator curse",18,0,0,0,0,0
"2051",86,11,0,0,"do operator scold",18,0,0,0,1,0
"2052",86,12,0,0,"do operator shout",18,0,0,0,0,1
"2053",86,13,0,0,"want bus curse",18,0,1,1,0,0
"2054",86,14,0,0,"want bus scold",18,0,1,1,1,0
"2055",86,15,0,0,"want bus shout",18,0,1,1,0,1
"2056",86,16,0,0,"want train curse",18,0,1,1,0,0
"2057",86,17,0,0,"want train scold",18,0,1,1,1,0
"2058",86,18,0,0,"want train shout",18,0,1,1,0,1
"2059",86,19,0,0,"want store curse",18,0,1,0,0,0
"2060",86,20,0,0,"want store scold",18,0,1,0,1,0
"2061",86,21,0,0,"want store shout",18,0,1,0,0,1
"2062",86,22,0,0,"want operator curse",18,0,1,0,0,0
"2063",86,23,0,0,"want operator scold",18,0,1,0,1,0
"2064",86,24,0,0,"want operator shout",18,0,1,0,0,1
"2065",87,1,2,1,"do bus curse",20,0,0,1,0,0
"2066",87,2,2,1,"do bus scold",20,0,0,1,1,0
"2067",87,3,1,1,"do bus shout",20,0,0,1,0,1
"2068",87,4,2,1,"do train curse",20,0,0,1,0,0
"2069",87,5,1,1,"do train scold",20,0,0,1,1,0
"2070",87,6,1,1,"do train shout",20,0,0,1,0,1
"2071",87,7,2,1,"do store curse",20,0,0,0,0,0
"2072",87,8,1,1,"do store scold",20,0,0,0,1,0
"2073",87,9,1,1,"do store shout",20,0,0,0,0,1
"2074",87,10,1,1,"do operator curse",20,0,0,0,0,0
"2075",87,11,1,1,"do operator scold",20,0,0,0,1,0
"2076",87,12,0,0,"do operator shout",20,0,0,0,0,1
"2077",87,13,1,1,"want bus curse",20,0,1,1,0,0
"2078",87,14,1,1,"want bus scold",20,0,1,1,1,0
"2079",87,15,1,1,"want bus shout",20,0,1,1,0,1
"2080",87,16,0,0,"want train curse",20,0,1,1,0,0
"2081",87,17,0,0,"want train scold",20,0,1,1,1,0
"2082",87,18,0,0,"want train shout",20,0,1,1,0,1
"2083",87,19,1,1,"want store curse",20,0,1,0,0,0
"2084",87,20,1,1,"want store scold",20,0,1,0,1,0
"2085",87,21,0,0,"want store shout",20,0,1,0,0,1
"2086",87,22,1,1,"want operator curse",20,0,1,0,0,0
"2087",87,23,1,1,"want operator scold",20,0,1,0,1,0
"2088",87,24,0,0,"want operator shout",20,0,1,0,0,1
"2089",88,1,2,1,"do bus curse",17,0,0,1,0,0
"2090",88,2,1,1,"do bus scold",17,0,0,1,1,0
"2091",88,3,1,1,"do bus shout",17,0,0,1,0,1
"2092",88,4,2,1,"do train curse",17,0,0,1,0,0
"2093",88,5,1,1,"do train scold",17,0,0,1,1,0
"2094",88,6,0,0,"do train shout",17,0,0,1,0,1
"2095",88,7,1,1,"do store curse",17,0,0,0,0,0
"2096",88,8,0,0,"do store scold",17,0,0,0,1,0
"2097",88,9,0,0,"do store shout",17,0,0,0,0,1
"2098",88,10,2,1,"do operator curse",17,0,0,0,0,0
"2099",88,11,2,1,"do operator scold",17,0,0,0,1,0
"2100",88,12,1,1,"do operator shout",17,0,0,0,0,1
"2101",88,13,1,1,"want bus curse",17,0,1,1,0,0
"2102",88,14,1,1,"want bus scold",17,0,1,1,1,0
"2103",88,15,0,0,"want bus shout",17,0,1,1,0,1
"2104",88,16,1,1,"want train curse",17,0,1,1,0,0
"2105",88,17,0,0,"want train scold",17,0,1,1,1,0
"2106",88,18,0,0,"want train shout",17,0,1,1,0,1
"2107",88,19,0,0,"want store curse",17,0,1,0,0,0
"2108",88,20,0,0,"want store scold",17,0,1,0,1,0
"2109",88,21,0,0,"want store shout",17,0,1,0,0,1
"2110",88,22,1,1,"want operator curse",17,0,1,0,0,0
"2111",88,23,2,1,"want operator scold",17,0,1,0,1,0
"2112",88,24,1,1,"want operator shout",17,0,1,0,0,1
"2113",89,1,1,1,"do bus curse",17,1,0,1,0,0
"2114",89,2,0,0,"do bus scold",17,1,0,1,1,0
"2115",89,3,0,0,"do bus shout",17,1,0,1,0,1
"2116",89,4,2,1,"do train curse",17,1,0,1,0,0
"2117",89,5,0,0,"do train scold",17,1,0,1,1,0
"2118",89,6,0,0,"do train shout",17,1,0,1,0,1
"2119",89,7,1,1,"do store curse",17,1,0,0,0,0
"2120",89,8,0,0,"do store scold",17,1,0,0,1,0
"2121",89,9,0,0,"do store shout",17,1,0,0,0,1
"2122",89,10,2,1,"do operator curse",17,1,0,0,0,0
"2123",89,11,0,0,"do operator scold",17,1,0,0,1,0
"2124",89,12,0,0,"do operator shout",17,1,0,0,0,1
"2125",89,13,1,1,"want bus curse",17,1,1,1,0,0
"2126",89,14,0,0,"want bus scold",17,1,1,1,1,0
"2127",89,15,0,0,"want bus shout",17,1,1,1,0,1
"2128",89,16,2,1,"want train curse",17,1,1,1,0,0
"2129",89,17,0,0,"want train scold",17,1,1,1,1,0
"2130",89,18,0,0,"want train shout",17,1,1,1,0,1
"2131",89,19,1,1,"want store curse",17,1,1,0,0,0
"2132",89,20,0,0,"want store scold",17,1,1,0,1,0
"2133",89,21,0,0,"want store shout",17,1,1,0,0,1
"2134",89,22,2,1,"want operator curse",17,1,1,0,0,0
"2135",89,23,1,1,"want operator scold",17,1,1,0,1,0
"2136",89,24,0,0,"want operator shout",17,1,1,0,0,1
"2137",90,1,2,1,"do bus curse",16,0,0,1,0,0
"2138",90,2,0,0,"do bus scold",16,0,0,1,1,0
"2139",90,3,0,0,"do bus shout",16,0,0,1,0,1
"2140",90,4,1,1,"do train curse",16,0,0,1,0,0
"2141",90,5,0,0,"do train scold",16,0,0,1,1,0
"2142",90,6,0,0,"do train shout",16,0,0,1,0,1
"2143",90,7,0,0,"do store curse",16,0,0,0,0,0
"2144",90,8,0,0,"do store scold",16,0,0,0,1,0
"2145",90,9,0,0,"do store shout",16,0,0,0,0,1
"2146",90,10,1,1,"do operator curse",16,0,0,0,0,0
"2147",90,11,0,0,"do operator scold",16,0,0,0,1,0
"2148",90,12,0,0,"do operator shout",16,0,0,0,0,1
"2149",90,13,0,0,"want bus curse",16,0,1,1,0,0
"2150",90,14,0,0,"want bus scold",16,0,1,1,1,0
"2151",90,15,0,0,"want bus shout",16,0,1,1,0,1
"2152",90,16,0,0,"want train curse",16,0,1,1,0,0
"2153",90,17,0,0,"want train scold",16,0,1,1,1,0
"2154",90,18,0,0,"want train shout",16,0,1,1,0,1
"2155",90,19,0,0,"want store curse",16,0,1,0,0,0
"2156",90,20,0,0,"want store scold",16,0,1,0,1,0
"2157",90,21,0,0,"want store shout",16,0,1,0,0,1
"2158",90,22,0,0,"want operator curse",16,0,1,0,0,0
"2159",90,23,0,0,"want operator scold",16,0,1,0,1,0
"2160",90,24,0,0,"want operator shout",16,0,1,0,0,1
"2161",91,1,1,1,"do bus curse",22,0,0,1,0,0
"2162",91,2,0,0,"do bus scold",22,0,0,1,1,0
"2163",91,3,0,0,"do bus shout",22,0,0,1,0,1
"2164",91,4,0,0,"do train curse",22,0,0,1,0,0
"2165",91,5,0,0,"do train scold",22,0,0,1,1,0
"2166",91,6,0,0,"do train shout",22,0,0,1,0,1
"2167",91,7,1,1,"do store curse",22,0,0,0,0,0
"2168",91,8,0,0,"do store scold",22,0,0,0,1,0
"2169",91,9,0,0,"do store shout",22,0,0,0,0,1
"2170",91,10,1,1,"do operator curse",22,0,0,0,0,0
"2171",91,11,0,0,"do operator scold",22,0,0,0,1,0
"2172",91,12,0,0,"do operator shout",22,0,0,0,0,1
"2173",91,13,0,0,"want bus curse",22,0,1,1,0,0
"2174",91,14,0,0,"want bus scold",22,0,1,1,1,0
"2175",91,15,0,0,"want bus shout",22,0,1,1,0,1
"2176",91,16,0,0,"want train curse",22,0,1,1,0,0
"2177",91,17,0,0,"want train scold",22,0,1,1,1,0
"2178",91,18,0,0,"want train shout",22,0,1,1,0,1
"2179",91,19,0,0,"want store curse",22,0,1,0,0,0
"2180",91,20,0,0,"want store scold",22,0,1,0,1,0
"2181",91,21,0,0,"want store shout",22,0,1,0,0,1
"2182",91,22,0,0,"want operator curse",22,0,1,0,0,0
"2183",91,23,0,0,"want operator scold",22,0,1,0,1,0
"2184",91,24,0,0,"want operator shout",22,0,1,0,0,1
"2185",92,1,0,0,"do bus curse",16,0,0,1,0,0
"2186",92,2,0,0,"do bus scold",16,0,0,1,1,0
"2187",92,3,0,0,"do bus shout",16,0,0,1,0,1
"2188",92,4,0,0,"do train curse",16,0,0,1,0,0
"2189",92,5,0,0,"do train scold",16,0,0,1,1,0
"2190",92,6,0,0,"do train shout",16,0,0,1,0,1
"2191",92,7,0,0,"do store curse",16,0,0,0,0,0
"2192",92,8,0,0,"do store scold",16,0,0,0,1,0
"2193",92,9,0,0,"do store shout",16,0,0,0,0,1
"2194",92,10,0,0,"do operator curse",16,0,0,0,0,0
"2195",92,11,0,0,"do operator scold",16,0,0,0,1,0
"2196",92,12,0,0,"do operator shout",16,0,0,0,0,1
"2197",92,13,0,0,"want bus curse",16,0,1,1,0,0
"2198",92,14,0,0,"want bus scold",16,0,1,1,1,0
"2199",92,15,0,0,"want bus shout",16,0,1,1,0,1
"2200",92,16,0,0,"want train curse",16,0,1,1,0,0
"2201",92,17,0,0,"want train scold",16,0,1,1,1,0
"2202",92,18,0,0,"want train shout",16,0,1,1,0,1
"2203",92,19,0,0,"want store curse",16,0,1,0,0,0
"2204",92,20,0,0,"want store scold",16,0,1,0,1,0
"2205",92,21,1,1,"want store shout",16,0,1,0,0,1
"2206",92,22,0,0,"want operator curse",16,0,1,0,0,0
"2207",92,23,0,0,"want operator scold",16,0,1,0,1,0
"2208",92,24,0,0,"want operator shout",16,0,1,0,0,1
"2209",93,1,2,1,"do bus curse",19,1,0,1,0,0
"2210",93,2,2,1,"do bus scold",19,1,0,1,1,0
"2211",93,3,0,0,"do bus shout",19,1,0,1,0,1
"2212",93,4,1,1,"do train curse",19,1,0,1,0,0
"2213",93,5,0,0,"do train scold",19,1,0,1,1,0
"2214",93,6,0,0,"do train shout",19,1,0,1,0,1
"2215",93,7,1,1,"do store curse",19,1,0,0,0,0
"2216",93,8,1,1,"do store scold",19,1,0,0,1,0
"2217",93,9,0,0,"do store shout",19,1,0,0,0,1
"2218",93,10,2,1,"do operator curse",19,1,0,0,0,0
"2219",93,11,1,1,"do operator scold",19,1,0,0,1,0
"2220",93,12,0,0,"do operator shout",19,1,0,0,0,1
"2221",93,13,2,1,"want bus curse",19,1,1,1,0,0
"2222",93,14,2,1,"want bus scold",19,1,1,1,1,0
"2223",93,15,0,0,"want bus shout",19,1,1,1,0,1
"2224",93,16,1,1,"want train curse",19,1,1,1,0,0
"2225",93,17,1,1,"want train scold",19,1,1,1,1,0
"2226",93,18,0,0,"want train shout",19,1,1,1,0,1
"2227",93,19,0,0,"want store curse",19,1,1,0,0,0
"2228",93,20,0,0,"want store scold",19,1,1,0,1,0
"2229",93,21,0,0,"want store shout",19,1,1,0,0,1
"2230",93,22,1,1,"want operator curse",19,1,1,0,0,0
"2231",93,23,1,1,"want operator scold",19,1,1,0,1,0
"2232",93,24,0,0,"want operator shout",19,1,1,0,0,1
"2233",94,1,2,1,"do bus curse",20,1,0,1,0,0
"2234",94,2,0,0,"do bus scold",20,1,0,1,1,0
"2235",94,3,0,0,"do bus shout",20,1,0,1,0,1
"2236",94,4,1,1,"do train curse",20,1,0,1,0,0
"2237",94,5,0,0,"do train scold",20,1,0,1,1,0
"2238",94,6,0,0,"do train shout",20,1,0,1,0,1
"2239",94,7,1,1,"do store curse",20,1,0,0,0,0
"2240",94,8,0,0,"do store scold",20,1,0,0,1,0
"2241",94,9,0,0,"do store shout",20,1,0,0,0,1
"2242",94,10,1,1,"do operator curse",20,1,0,0,0,0
"2243",94,11,0,0,"do operator scold",20,1,0,0,1,0
"2244",94,12,0,0,"do operator shout",20,1,0,0,0,1
"2245",94,13,0,0,"want bus curse",20,1,1,1,0,0
"2246",94,14,0,0,"want bus scold",20,1,1,1,1,0
"2247",94,15,0,0,"want bus shout",20,1,1,1,0,1
"2248",94,16,0,0,"want train curse",20,1,1,1,0,0
"2249",94,17,0,0,"want train scold",20,1,1,1,1,0
"2250",94,18,0,0,"want train shout",20,1,1,1,0,1
"2251",94,19,0,0,"want store curse",20,1,1,0,0,0
"2252",94,20,0,0,"want store scold",20,1,1,0,1,0
"2253",94,21,0,0,"want store shout",20,1,1,0,0,1
"2254",94,22,0,0,"want operator curse",20,1,1,0,0,0
"2255",94,23,0,0,"want operator scold",20,1,1,0,1,0
"2256",94,24,0,0,"want operator shout",20,1,1,0,0,1
"2257",95,1,1,1,"do bus curse",22,0,0,1,0,0
"2258",95,2,1,1,"do bus scold",22,0,0,1,1,0
"2259",95,3,2,1,"do bus shout",22,0,0,1,0,1
"2260",95,4,2,1,"do train curse",22,0,0,1,0,0
"2261",95,5,1,1,"do train scold",22,0,0,1,1,0
"2262",95,6,2,1,"do train shout",22,0,0,1,0,1
"2263",95,7,0,0,"do store curse",22,0,0,0,0,0
"2264",95,8,0,0,"do store scold",22,0,0,0,1,0
"2265",95,9,0,0,"do store shout",22,0,0,0,0,1
"2266",95,10,1,1,"do operator curse",22,0,0,0,0,0
"2267",95,11,1,1,"do operator scold",22,0,0,0,1,0
"2268",95,12,0,0,"do operator shout",22,0,0,0,0,1
"2269",95,13,2,1,"want bus curse",22,0,1,1,0,0
"2270",95,14,1,1,"want bus scold",22,0,1,1,1,0
"2271",95,15,1,1,"want bus shout",22,0,1,1,0,1
"2272",95,16,2,1,"want train curse",22,0,1,1,0,0
"2273",95,17,1,1,"want train scold",22,0,1,1,1,0
"2274",95,18,1,1,"want train shout",22,0,1,1,0,1
"2275",95,19,1,1,"want store curse",22,0,1,0,0,0
"2276",95,20,0,0,"want store scold",22,0,1,0,1,0
"2277",95,21,0,0,"want store shout",22,0,1,0,0,1
"2278",95,22,1,1,"want operator curse",22,0,1,0,0,0
"2279",95,23,1,1,"want operator scold",22,0,1,0,1,0
"2280",95,24,0,0,"want operator shout",22,0,1,0,0,1
"2281",96,1,1,1,"do bus curse",18,0,0,1,0,0
"2282",96,2,1,1,"do bus scold",18,0,0,1,1,0
"2283",96,3,0,0,"do bus shout",18,0,0,1,0,1
"2284",96,4,1,1,"do train curse",18,0,0,1,0,0
"2285",96,5,1,1,"do train scold",18,0,0,1,1,0
"2286",96,6,0,0,"do train shout",18,0,0,1,0,1
"2287",96,7,1,1,"do store curse",18,0,0,0,0,0
"2288",96,8,0,0,"do store scold",18,0,0,0,1,0
"2289",96,9,0,0,"do store shout",18,0,0,0,0,1
"2290",96,10,2,1,"do operator curse",18,0,0,0,0,0
"2291",96,11,1,1,"do operator scold",18,0,0,0,1,0
"2292",96,12,0,0,"do operator shout",18,0,0,0,0,1
"2293",96,13,2,1,"want bus curse",18,0,1,1,0,0
"2294",96,14,1,1,"want bus scold",18,0,1,1,1,0
"2295",96,15,0,0,"want bus shout",18,0,1,1,0,1
"2296",96,16,1,1,"want train curse",18,0,1,1,0,0
"2297",96,17,1,1,"want train scold",18,0,1,1,1,0
"2298",96,18,0,0,"want train shout",18,0,1,1,0,1
"2299",96,19,1,1,"want store curse",18,0,1,0,0,0
"2300",96,20,0,0,"want store scold",18,0,1,0,1,0
"2301",96,21,0,0,"want store shout",18,0,1,0,0,1
"2302",96,22,1,1,"want operator curse",18,0,1,0,0,0
"2303",96,23,1,1,"want operator scold",18,0,1,0,1,0
"2304",96,24,0,0,"want operator shout",18,0,1,0,0,1
"2305",97,1,0,0,"do bus curse",26,0,0,1,0,0
"2306",97,2,0,0,"do bus scold",26,0,0,1,1,0
"2307",97,3,0,0,"do bus shout",26,0,0,1,0,1
"2308",97,4,1,1,"do train curse",26,0,0,1,0,0
"2309",97,5,1,1,"do train scold",26,0,0,1,1,0
"2310",97,6,0,0,"do train shout",26,0,0,1,0,1
"2311",97,7,0,0,"do store curse",26,0,0,0,0,0
"2312",97,8,0,0,"do store scold",26,0,0,0,1,0
"2313",97,9,0,0,"do store shout",26,0,0,0,0,1
"2314",97,10,0,0,"do operator curse",26,0,0,0,0,0
"2315",97,11,0,0,"do operator scold",26,0,0,0,1,0
"2316",97,12,0,0,"do operator shout",26,0,0,0,0,1
"2317",97,13,0,0,"want bus curse",26,0,1,1,0,0
"2318",97,14,0,0,"want bus scold",26,0,1,1,1,0
"2319",97,15,0,0,"want bus shout",26,0,1,1,0,1
"2320",97,16,0,0,"want train curse",26,0,1,1,0,0
"2321",97,17,0,0,"want train scold",26,0,1,1,1,0
"2322",97,18,0,0,"want train shout",26,0,1,1,0,1
"2323",97,19,0,0,"want store curse",26,0,1,0,0,0
"2324",97,20,0,0,"want store scold",26,0,1,0,1,0
"2325",97,21,0,0,"want store shout",26,0,1,0,0,1
"2326",97,22,0,0,"want operator curse",26,0,1,0,0,0
"2327",97,23,0,0,"want operator scold",26,0,1,0,1,0
"2328",97,24,0,0,"want operator shout",26,0,1,0,0,1
"2329",98,1,1,1,"do bus curse",23,0,0,1,0,0
"2330",98,2,2,1,"do bus scold",23,0,0,1,1,0
"2331",98,3,1,1,"do bus shout",23,0,0,1,0,1
"2332",98,4,1,1,"do train curse",23,0,0,1,0,0
"2333",98,5,0,0,"do train scold",23,0,0,1,1,0
"2334",98,6,0,0,"do train shout",23,0,0,1,0,1
"2335",98,7,0,0,"do store curse",23,0,0,0,0,0
"2336",98,8,0,0,"do store scold",23,0,0,0,1,0
"2337",98,9,0,0,"do store shout",23,0,0,0,0,1
"2338",98,10,2,1,"do operator curse",23,0,0,0,0,0
"2339",98,11,2,1,"do operator scold",23,0,0,0,1,0
"2340",98,12,1,1,"do operator shout",23,0,0,0,0,1
"2341",98,13,1,1,"want bus curse",23,0,1,1,0,0
"2342",98,14,1,1,"want bus scold",23,0,1,1,1,0
"2343",98,15,1,1,"want bus shout",23,0,1,1,0,1
"2344",98,16,1,1,"want train curse",23,0,1,1,0,0
"2345",98,17,0,0,"want train scold",23,0,1,1,1,0
"2346",98,18,0,0,"want train shout",23,0,1,1,0,1
"2347",98,19,0,0,"want store curse",23,0,1,0,0,0
"2348",98,20,0,0,"want store scold",23,0,1,0,1,0
"2349",98,21,0,0,"want store shout",23,0,1,0,0,1
"2350",98,22,1,1,"want operator curse",23,0,1,0,0,0
"2351",98,23,1,1,"want operator scold",23,0,1,0,1,0
"2352",98,24,1,1,"want operator shout",23,0,1,0,0,1
"2353",99,1,0,0,"do bus curse",15,0,0,1,0,0
"2354",99,2,0,0,"do bus scold",15,0,0,1,1,0
"2355",99,3,0,0,"do bus shout",15,0,0,1,0,1
"2356",99,4,2,1,"do train curse",15,0,0,1,0,0
"2357",99,5,2,1,"do train scold",15,0,0,1,1,0
"2358",99,6,0,0,"do train shout",15,0,0,1,0,1
"2359",99,7,0,0,"do store curse",15,0,0,0,0,0
"2360",99,8,0,0,"do store scold",15,0,0,0,1,0
"2361",99,9,0,0,"do store shout",15,0,0,0,0,1
"2362",99,10,1,1,"do operator curse",15,0,0,0,0,0
"2363",99,11,0,0,"do operator scold",15,0,0,0,1,0
"2364",99,12,0,0,"do operator shout",15,0,0,0,0,1
"2365",99,13,0,0,"want bus curse",15,0,1,1,0,0
"2366",99,14,0,0,"want bus scold",15,0,1,1,1,0
"2367",99,15,2,1,"want bus shout",15,0,1,1,0,1
"2368",99,16,0,0,"want train curse",15,0,1,1,0,0
"2369",99,17,0,0,"want train scold",15,0,1,1,1,0
"2370",99,18,0,0,"want train shout",15,0,1,1,0,1
"2371",99,19,0,0,"want store curse",15,0,1,0,0,0
"2372",99,20,0,0,"want store scold",15,0,1,0,1,0
"2373",99,21,0,0,"want store shout",15,0,1,0,0,1
"2374",99,22,0,0,"want operator curse",15,0,1,0,0,0
"2375",99,23,0,0,"want operator scold",15,0,1,0,1,0
"2376",99,24,0,0,"want operator shout",15,0,1,0,0,1
"2377",100,1,1,1,"do bus curse",18,0,0,1,0,0
"2378",100,2,0,0,"do bus scold",18,0,0,1,1,0
"2379",100,3,0,0,"do bus shout",18,0,0,1,0,1
"2380",100,4,1,1,"do train curse",18,0,0,1,0,0
"2381",100,5,0,0,"do train scold",18,0,0,1,1,0
"2382",100,6,0,0,"do train shout",18,0,0,1,0,1
"2383",100,7,0,0,"do store curse",18,0,0,0,0,0
"2384",100,8,0,0,"do store scold",18,0,0,0,1,0
"2385",100,9,0,0,"do store shout",18,0,0,0,0,1
"2386",100,10,1,1,"do operator curse",18,0,0,0,0,0
"2387",100,11,0,0,"do operator scold",18,0,0,0,1,0
"2388",100,12,0,0,"do operator shout",18,0,0,0,0,1
"2389",100,13,0,0,"want bus curse",18,0,1,1,0,0
"2390",100,14,0,0,"want bus scold",18,0,1,1,1,0
"2391",100,15,0,0,"want bus shout",18,0,1,1,0,1
"2392",100,16,0,0,"want train curse",18,0,1,1,0,0
"2393",100,17,0,0,"want train scold",18,0,1,1,1,0
"2394",100,18,0,0,"want train shout",18,0,1,1,0,1
"2395",100,19,0,0,"want store curse",18,0,1,0,0,0
"2396",100,20,0,0,"want store scold",18,0,1,0,1,0
"2397",100,21,0,0,"want store shout",18,0,1,0,0,1
"2398",100,22,1,1,"want operator curse",18,0,1,0,0,0
"2399",100,23,0,0,"want operator scold",18,0,1,0,1,0
"2400",100,24,0,0,"want operator shout",18,0,1,0,0,1
"2401",101,1,2,1,"do bus curse",27,0,0,1,0,0
"2402",101,2,2,1,"do bus scold",27,0,0,1,1,0
"2403",101,3,0,0,"do bus shout",27,0,0,1,0,1
"2404",101,4,1,1,"do train curse",27,0,0,1,0,0
"2405",101,5,1,1,"do train scold",27,0,0,1,1,0
"2406",101,6,0,0,"do train shout",27,0,0,1,0,1
"2407",101,7,2,1,"do store curse",27,0,0,0,0,0
"2408",101,8,0,0,"do store scold",27,0,0,0,1,0
"2409",101,9,0,0,"do store shout",27,0,0,0,0,1
"2410",101,10,2,1,"do operator curse",27,0,0,0,0,0
"2411",101,11,2,1,"do operator scold",27,0,0,0,1,0
"2412",101,12,0,0,"do operator shout",27,0,0,0,0,1
"2413",101,13,2,1,"want bus curse",27,0,1,1,0,0
"2414",101,14,0,0,"want bus scold",27,0,1,1,1,0
"2415",101,15,0,0,"want bus shout",27,0,1,1,0,1
"2416",101,16,1,1,"want train curse",27,0,1,1,0,0
"2417",101,17,1,1,"want train scold",27,0,1,1,1,0
"2418",101,18,0,0,"want train shout",27,0,1,1,0,1
"2419",101,19,1,1,"want store curse",27,0,1,0,0,0
"2420",101,20,0,0,"want store scold",27,0,1,0,1,0
"2421",101,21,0,0,"want store shout",27,0,1,0,0,1
"2422",101,22,1,1,"want operator curse",27,0,1,0,0,0
"2423",101,23,1,1,"want operator scold",27,0,1,0,1,0
"2424",101,24,0,0,"want operator shout",27,0,1,0,0,1
